User ID,name,Gender,Age,EstimatedSalary,Purchased
18764,Jennifer Petersen,Female,52,73925,1
18765,Katie Brown,Male,27,95484,0
18766,Richard Archer,Female,35,42150,0
18767,Heather Cox,Female,36,24351,1
18768,Tonya Valenzuela,Male,21,24585,1
18769,Matthew Duran,Female,29,90278,0
18770,Shawn Pena,Female,21,66848,1
18771,Nicholas Lester,Male,31,94196,1
18772,Gary Mcdonald,Female,50,142408,1
18773,Aaron Russell,Female,20,110645,1
18774,Virginia Hernandez,Male,38,96754,0
18775,Patricia Jenkins,Male,51,32342,1
18776,Karl Padilla,Female,46,76123,0
18777,Danny Hernandez,Male,27,42313,0
18778,Nathan Johnson,Male,28,26156,0
18779,Gerald King,Female,57,98006,0
18780,Christine Gonzalez,Male,41,8912,1
18781,Charles Wallace,Female,31,90786,1
18782,Virginia Reynolds,Male,33,12622,0
18783,Holly Davis,Male,36,89453,1
18784,Matthew Hendricks,Female,57,67901,0
18785,Jose Snyder,Male,32,97997,0
18786,Derrick Roberts,Male,42,120585,1
18787,Christian Welch,Male,54,89272,0
18788,Brandon Vega DDS,Female,45,91102,0
18789,Kristy Hughes,Male,50,141395,1
18790,Jeff Williams,Female,51,96086,0
18791,Andrew Mcgee,Male,22,51344,0
18792,Daniel Henderson,Male,54,19757,1
18793,Casey Butler,Male,53,84799,0
18794,Kelli Zamora,Male,31,19266,1
18795,Danny Murphy,Male,39,41071,1
18796,Thomas Daniels,Male,58,52200,1
18797,Mary Perez,Female,29,75426,1
18798,Billy Morales,Male,20,40775,1
18799,Philip Young,Male,23,108808,1
18800,Benjamin Black,Male,24,36205,1
18801,Holly Clark,Male,20,69906,0
18802,Sean Aguilar,Male,22,107581,1
18803,Shane Rush,Male,36,134652,1
18804,Kathryn Marshall,Male,26,139563,0
18805,Francisco Velasquez,Male,42,49702,1
18806,Carol Hubbard,Male,27,22381,1
18807,Tyler Walters,Male,40,52433,0
18808,Katie Garcia,Female,47,93574,0
18809,Heather Brown,Male,55,80054,0
18810,Russell Thompson,Male,34,94611,0
18811,Hannah Roberts,Male,50,17303,1
18812,Ryan Powell,Female,32,134879,1
18813,Derek Franklin,Female,57,28980,0
18814,Kevin Case,Female,43,103029,1
18815,Dennis Stokes,Female,58,134228,0
18816,Eric Norton,Female,29,37222,0
18817,Michelle Martinez,Male,40,19713,0
18818,Brianna Murphy,Female,23,8148,0
18819,Robert Kim,Male,41,12122,1
18820,Hayley Scott,Male,23,32910,0
18821,Connie Farrell,Female,31,50225,1
18822,Ashley Cook,Male,50,42761,1
18823,Randy Schneider,Female,53,132854,-1
18824,Andrea Thomas,Male,33,139275,1
18825,Sarah Lynch,Male,21,64245,0
18826,Jessica Martinez,Female,24,99691,1
18827,Austin Walton,Female,37,33392,0
18828,Thomas Myers,Female,35,139069,0
18829,Philip Weber,Female,57,119440,0
18830,Kevin Jensen,Male,33,142582,0
18831,John Jordan,Male,27,66984,1
18832,Wesley Alexander,Male,22,88282,0
18833,Abigail Chen,Male,49,148679,0
18834,Emma Jarvis,Female,44,139014,1
18835,Tyler Gross,Female,20,36039,1
18836,Steven Brady,Female,52,69470,0
18837,Carrie Larsen,Female,22,56690,0
18838,Todd Miller,Female,48,18123,0
18839,Dana Peterson,Female,47,125342,1
18840,Paula Reyes,Female,48,110989,0
18841,Jason Henderson,Female,57,56368,1
18842,Lauren Summers,Male,41,62747,0
18843,Dr. Tony Ellis,Female,25,110077,1
18844,Brian White,Male,40,99958,1
18845,Jeremiah Valenzuela,Male,37,31138,1
18846,Logan Miles,Female,35,120100,1
18847,David Obrien,Female,41,55280,1
18848,Kristine Santos,Female,38,53777,0
18849,Colleen Fisher,Female,50,33736,0
18850,Rita Garcia,Male,40,44211,0
18851,Michael Turner,Male,44,16296,1
18852,Whitney Parker,Female,28,100839,1
18853,Zachary Gomez,Female,42,17283,0
18854,Julie Douglas,Female,33,14429,1
18855,James Smith,Male,55,59168,0
18856,Jennifer Ortiz,Male,42,29238,0
18857,Wendy Murphy,Female,39,51582,0
18858,Sara Clark,Male,59,14157,0
18859,Pamela Hurley,Male,33,30629,0
18860,Jordan Montoya,Male,44,19940,0
18861,Kimberly Thomas,Female,29,96502,1
18862,Cynthia Kim,Female,36,129638,1
18863,Ernest Nelson,Male,56,108777,-1
18864,Tara Anderson,Female,33,79524,1
18865,Kim Taylor,Female,43,60166,1
18866,Danielle Hayes,Female,33,109900,0
18867,Marco Lambert,Male,59,8305,0
18868,Michael Walter,Male,21,94599,0
18869,Michelle Vaughn,Male,22,73613,-1
18870,Ruth Ortega,Female,49,48022,1
18871,Michelle Kennedy,Female,53,35811,0
18872,Amy Santana,Male,39,75249,0
18873,Nathan Gomez,Male,35,106831,1
18874,Wendy Watkins,Female,44,43314,0
18875,Dave Herman,Female,53,30109,0
18876,Nathan Watson,Female,20,103135,1
18877,Lisa Lynch,Male,58,26690,-1
18878,Ryan Oconnell,Female,36,99025,-1
18879,April Stein,Male,24,27102,1
18880,Daniel Grant,Male,39,46445,0
18881,Holly Gray,Male,24,65436,1
18882,Patrick Cunningham,Male,21,131429,1
18883,Debra Young,Female,33,97142,1
18884,Debbie Velazquez,Female,23,140963,1
18885,Cheryl Lozano,Female,59,104531,1
18886,Nancy Aguilar,Female,21,39144,0
18887,Nancy Scott,Male,48,118335,0
18888,Mark Porter,Male,53,113210,0
18889,Isaac Watson,Male,45,112496,0
18890,Thomas Fox,Male,30,126460,0
18891,Kayla Santana,Female,42,124864,0
18892,Kyle Dunlap,Male,37,146731,1
18893,Jasmine Griffith,Male,58,145490,0
18894,Renee Johnson,Female,28,36935,-1
18895,Andrew Johnson,Male,38,70932,0
18896,Blake Warren,Male,22,146112,0
18897,Joshua Zuniga,Male,44,54928,1
18898,Mr. Justin Travis,Male,32,117805,1
18899,Gregory Jarvis,Male,54,115906,1
18900,Kristin Nelson,Female,39,136840,0
18901,Wesley Hudson,Male,57,46750,0
18902,Sara Peterson,Female,23,119234,0
18903,Gavin Jones,Female,36,74719,1
18904,Alex Frazier,Male,59,30262,1
18905,Michael Bradley,Female,48,65435,1
18906,Danny Juarez,Male,26,89614,0
18907,Jennifer Larson,Female,25,129854,0
18908,Dennis Mills,Male,45,10521,1
18909,Kyle Diaz,Female,30,87311,0
18910,Arthur Sandoval,Male,47,26872,0
18911,Ryan Campbell,Female,40,70244,-1
18912,Danny Brown,Male,47,106867,1
18913,John Ward,Female,21,16771,1
18914,Matthew Garcia,Male,31,129819,0
18915,Carolyn Juarez,Female,21,73336,1
18916,Ronald Wilkinson,Male,55,115881,1
18917,Michael Schmidt,Female,24,141719,0
18918,Jennifer Delacruz,Male,58,140279,1
18919,Patrick Whitehead,Male,34,52663,0
18920,Heather Charles,Female,26,110432,1
18921,Ashley Ramos,Male,41,110516,0
18922,Mark Adams,Female,21,108650,1
18923,David Baldwin,Female,23,44343,1
18924,Miranda Alvarez,Female,58,113035,0
18925,Mrs. Laura Reed DDS,Female,44,72521,1
18926,Susan Johnson,Male,41,118416,0
18927,Stephanie Hamilton,Male,45,20168,0
18928,Pamela Walton,Male,34,141902,1
18929,Cory Tanner,Male,24,107672,1
18930,Christopher Shelton,Male,56,132208,0
18931,Donna Rose,Female,21,14219,1
18932,Tiffany Jensen,Male,33,62302,1
18933,Jacob Jones,Female,57,32111,1
18934,Christopher Erickson,Female,21,13606,0
18935,Gary Pennington,Male,21,90554,0
18936,Leah Wilson,Female,29,147808,1
18937,Deborah Taylor,Male,31,98857,0
18938,Kyle Phillips,Female,39,69382,0
18939,Joshua Middleton,Male,58,88486,0
18940,Martin Carr,Female,57,90431,0
18941,Kenneth Nelson,Female,27,23250,0
18942,Michael Harris,Male,35,65370,0
18943,Lauren Thomas,Male,29,139383,0
18944,Andrew Mcdaniel,Male,26,149214,0
18945,Sara Jacobson,Male,32,54358,0
18946,Stacy Burns,Male,31,49670,0
18947,Dawn Taylor,Male,20,90477,1
18948,Rebecca Jackson,Female,51,18578,0
18949,John Brooks,Male,40,10761,0
18950,Christopher Anderson,Female,23,76880,1
18951,Donna Velasquez,Female,45,79895,1
18952,Luke Harrell,Male,46,13067,1
18953,Johnny Rojas PhD,Female,31,144529,-1
18954,Robert Ryan,Female,46,16744,1
18955,Carl Lynch,Male,51,107606,0
18956,Ronald Rodriguez,Male,23,27304,0
18957,Linda Ellis,Female,38,25318,0
18958,Breanna Robertson,Female,36,140948,1
18959,Seth Martin,Female,50,60050,1
18960,Erik Brewer,Male,49,50831,1
18961,Trevor Clarke,Male,32,73083,1
18962,Joel Munoz,Female,50,86345,1
18963,Lauren Jackson,Female,26,136229,1
18964,Joseph Baldwin,Female,28,95368,0
18965,Robin Kelly,Female,32,84543,0
18966,Ryan Palmer,Female,30,58200,0
18967,Daniel Daniels,Male,26,149030,1
18968,Laura Nelson,Male,24,149831,1
18969,Thomas Carlson,Male,26,120836,0
18970,Melissa Thomas,Male,51,123956,0
18971,Beth Rodriguez,Female,36,71374,0
18972,Joshua Foster,Female,58,97400,0
18973,Brenda Roach,Male,30,30575,0
18974,Mrs. Lisa James,Male,23,62316,0
18975,Jack Lee,Female,20,138972,1
18976,Joshua Edwards,Female,35,136541,1
18977,Amy Long,Male,50,84108,1
18978,Charles Johnson,Female,58,72485,0
18979,Craig Porter,Female,41,148706,0
18980,Gail Rosario,Male,43,101728,1
18981,Donna Williams,Male,49,67082,1
18982,John Barr,Female,53,46751,1
18983,Amy Rogers,Female,51,99149,0
18984,Michael Jensen,Female,44,93211,0
18985,Justin Donaldson MD,Female,42,111899,0
18986,Crystal Bennett,Female,46,115022,0
18987,Stacie Hill,Male,26,149890,0
18988,Leah Roberts,Female,28,49565,1
18989,Brandon Graves,Female,51,51544,1
18990,Paula Valentine,Male,45,121795,0
18991,Michael Williams,Male,24,11133,1
18992,Kayla Perkins,Female,37,18849,1
18993,Natalie Mitchell,Male,30,97759,0
18994,Ashlee Carlson,Female,41,45802,0
18995,Amy Kidd,Male,36,122751,-1
18996,Brandon Schwartz,Male,27,149199,0
18997,Isaac Gonzalez,Female,43,41148,0
18998,Robert Simpson,Male,27,29381,0
18999,Michael Collins,Male,24,114654,1
19000,Alyssa King,Male,47,19194,1
19001,Colleen Snyder,Male,54,139885,0
19002,Anthony Salinas,Female,39,21947,0
19003,Terry Morrow,Male,58,87145,0
19004,Robin Smith,Female,42,49047,0
19005,Aaron Kim,Female,21,135450,1
19006,Julie Green,Male,29,109787,1
19007,Donald Walker,Male,34,58008,1
19008,Christina Barnes,Male,56,41709,1
19009,Jeffrey Neal,Female,39,74296,1
19010,Mrs. Dawn Perez DVM,Male,52,23817,1
19011,Robert Robertson,Male,24,76749,1
19012,Virginia Mcmahon,Male,53,91942,0
19013,Dr. Carlos Hill,Female,28,84886,0
19014,Joseph Ray,Female,42,35018,1
19015,Cody Stafford,Male,35,78752,1
19016,Diana Prince,Female,26,100403,1
19017,Scott Gutierrez,Male,38,60895,0
19018,Susan Hopkins,Male,20,82934,-1
19019,David Paul,Male,22,146972,1
19020,David Carter,Male,50,53418,0
19021,Michael Morgan,Female,48,94657,0
19022,Kristen Davis,Female,30,101995,1
19023,Sara Thomas,Male,27,72980,0
19024,Omar Luna,Female,44,16386,-1
19025,April Watson,Male,31,125176,1
19026,Timothy Martin,Male,22,142079,0
19027,Belinda Nguyen,Male,45,81582,0
19028,James Rodriguez,Male,22,53181,0
19029,Stephanie Henry MD,Female,26,86008,0
19030,James Rodriguez,Male,52,49671,0
19031,Nicholas Taylor,Male,51,88205,1
19032,Thomas Bolton,Male,33,90817,0
19033,Megan Davis,Male,22,148874,-1
19034,Lisa Davis,Female,35,9348,1
19035,Katherine Cardenas,Female,27,96203,1
19036,Roberto Brown,Male,57,44652,1
19037,Caitlin Cabrera,Female,41,67453,0
19038,Jacob Garcia,Male,39,144826,1
19039,Gregory Ramos,Female,40,120584,0
19040,Erik Edwards,Male,31,40145,1
19041,Belinda Reid,Female,55,65878,1
19042,Susan Nguyen,Male,36,117502,1
19043,Benjamin Hicks,Male,20,142725,0
19044,Sara Mayer,Male,59,37845,0
19045,Christopher Rodriguez,Female,46,103542,1
19046,Taylor Wright,Female,22,77850,1
19047,Adrian Davis,Male,27,75563,0
19048,Brian Gomez,Female,40,82332,1
19049,Amy Spencer,Male,52,91819,1
19050,Kristina Smith,Male,47,25788,1
19051,Anthony Banks,Male,49,30547,0
19052,Mary Alvarado,Female,29,132099,0
19053,Mrs. Jennifer Wilson,Female,26,10770,-1
19054,Diana Perry,Male,55,135921,0
19055,Nathan White,Male,37,121616,1
19056,Jennifer Ramirez,Male,45,81129,0
19057,Kristen Baker,Male,58,16523,1
19058,Susan Baker,Male,32,89382,0
19059,Jonathan Walker,Male,25,41677,0
19060,Monica Sanders,Male,56,24605,1
19061,Brianna Chambers,Male,48,91836,1
19062,Samuel Martin,Male,40,143293,0
19063,Danielle Larson,Female,56,73756,1
19064,Justin Long,Female,36,11652,1
19065,Mary Davis,Male,56,92566,0
19066,Yvette Perez,Female,59,34210,1
19067,Erik Cardenas,Male,57,47141,1
19068,Paul Decker,Male,57,32505,1
19069,Sara Ochoa,Male,51,86633,0
19070,Cynthia Grant,Female,20,85665,0
19071,Gabrielle Mueller,Male,43,121894,1
19072,Steven Smith,Male,42,144421,0
19073,Cheyenne Wilson,Male,42,139787,0
19074,John Solomon,Male,44,29227,0
19075,Michael Lozano,Female,38,28713,1
19076,Tracy Dickson,Female,43,96042,1
19077,Wayne Nelson,Male,57,44721,1
19078,Daniel Lopez,Female,28,100083,0
19079,Steven Harrison,Female,35,59705,0
19080,Timothy Vazquez,Male,55,9103,1
19081,Robert Butler,Male,25,122034,0
19082,Brittany Robertson,Female,41,136929,0
19083,Erin Harper,Female,49,65712,0
19084,Kayla Norman,Female,35,107117,0
19085,Samantha Galloway,Male,33,105399,-1
19086,Anthony Hayes,Female,37,145372,1
19087,Michele Watson,Female,37,16536,0
19088,Bobby Wilson,Male,39,80029,1
19089,Catherine Villa,Female,57,71342,0
19090,Derek Mcclure,Female,50,142642,1
19091,Denise Tucker,Female,40,43755,0
19092,Melody Gonzales,Female,25,112756,0
19093,Shannon Newton,Male,32,45141,1
19094,Nancy Goodwin,Male,20,125618,0
19095,Nancy Reynolds,Male,21,119350,0
19096,Brad Smith,Female,43,135166,0
19097,Stacy Weiss,Female,45,61949,1
19098,James Hunter,Female,58,53181,1
19099,Mark Gibbs,Female,49,92058,1
19100,Adrian Gardner,Male,29,128317,1
19101,Yvonne Peterson,Male,32,121907,0
19102,Howard Clark,Female,35,19597,1
19103,Ray Wilkinson,Male,40,139274,0
19104,Brandon Meyer IV,Male,35,147265,1
19105,Justin Thompson PhD,Male,46,91416,1
19106,Sarah Miller,Male,53,92344,1
19107,Frances Harris,Male,25,22910,1
19108,Richard Smith,Male,47,55553,1
19109,Anthony York,Female,54,42280,0
19110,Theresa Martin,Female,27,76458,0
19111,Renee Huang,Male,42,30942,0
19112,Daniel Garrett,Female,26,113341,1
19113,Michael Johnson,Female,31,45239,0
19114,Stephanie White,Female,48,37968,1
19115,Erika Lopez,Female,59,69195,1
19116,Eric Jackson,Male,45,80643,-1
19117,Gregory Jacobs MD,Female,58,111672,0
19118,Diane Snyder,Female,25,31123,1
19119,Gina Allen,Female,27,96497,0
19120,Patrick Fox,Male,34,112820,1
19121,Alexis Chavez,Female,47,25408,0
19122,Jonathan Goodman,Female,49,31417,1
19123,Jonathan Kelley,Male,34,119086,0
19124,Tami Richardson,Female,41,105217,0
19125,Travis Giles,Female,34,73341,1
19126,Christopher Cruz,Male,49,121389,0
19127,Daniel Stephens,Male,28,48097,0
19128,Tammy Bell MD,Male,40,35594,1
19129,Jessica Noble,Female,40,58020,0
19130,Jonathan Hernandez,Female,31,33653,0
19131,Wendy Davila,Female,43,147008,0
19132,Tammy Simon,Male,29,62160,1
19133,Natalie Fuller,Male,50,99808,0
19134,Robert Simon,Male,31,46591,0
19135,Francisco Oconnor,Male,24,27636,-1
19136,Bill Rodriguez,Male,33,76337,-1
19137,Kimberly Freeman,Female,56,118417,0
19138,Stephanie Pitts,Female,48,36050,0
19139,David Chavez,Female,39,94925,0
19140,Dr. Jorge Garcia Jr.,Male,30,97546,0
19141,Michael Lee,Female,53,37667,-1
19142,Todd Klein,Female,31,130779,0
19143,Christopher Collins,Female,41,62644,0
19144,John Castaneda,Female,44,78507,1
19145,George Johnson,Male,43,68843,1
19146,Meagan Reese,Male,26,123700,1
19147,Zachary Herrera,Male,39,24325,1
19148,Kelly Walker,Male,53,31157,0
19149,Brandon Jones,Female,31,45639,0
19150,Dr. Yolanda Campbell DDS,Female,57,107778,1
19151,Ronald James,Male,34,65848,0
19152,Adam Garcia,Female,22,9068,1
19153,Jordan Hill,Male,48,43837,0
19154,Nicholas Moreno,Female,34,105500,1
19155,Omar Page,Male,27,25133,0
19156,Mr. Joel Boyd,Male,40,113969,1
19157,Travis Moore,Male,27,71996,1
19158,David Tran,Female,43,18253,0
19159,Juan Tucker,Female,42,115609,1
19160,Tammie Garrison,Male,54,119867,1
19161,Alexandra Hill,Male,59,61882,0
19162,Ricardo Stark,Male,44,24241,0
19163,Cheryl Tate,Female,44,15031,1
19164,Jacob Allen,Male,55,128225,0
19165,Joseph Powers,Male,28,124185,1
19166,Richard Gross,Male,37,128822,0
19167,Brandon Perez,Male,58,137351,0
19168,Nicholas James,Male,40,56337,1
19169,Chad Miller,Female,55,28740,0
19170,Michael Martinez,Female,43,75484,-1
19171,Ryan Moon,Male,56,148206,1
19172,Sarah Zuniga,Female,31,92822,0
19173,Philip Cantrell,Female,59,64002,1
19174,Wesley Morris,Female,23,28134,1
19175,Michael Ramos,Female,56,110823,1
19176,Thomas Sims,Male,54,63812,0
19177,John Jones,Female,44,26581,0
19178,Kristina Leblanc,Male,41,64193,0
19179,Lisa Kane,Female,55,22147,0
19180,Amanda Payne,Male,56,35694,0
19181,Jill Jacobs,Female,54,71030,0
19182,Thomas Newman,Female,49,86597,1
19183,Daniel Lopez,Male,46,43069,0
19184,Jamie Anderson,Female,26,73111,1
19185,Samuel King,Male,37,114714,1
19186,George Wilkins PhD,Male,30,98499,1
19187,Chase Harvey,Male,40,117080,0
19188,Andrea Taylor,Female,50,119068,1
19189,Cynthia Palmer,Female,21,103038,0
19190,Steven Wong,Female,57,129980,1
19191,John Mcbride,Male,50,49027,0
19192,Gregory Clark,Female,43,40609,0
19193,Christopher Parsons,Female,37,18521,0
19194,Erika Williams,Male,24,10678,0
19195,Terry Rivas,Female,57,88447,0
19196,Alexander Park,Female,55,30772,0
19197,Patrick Warren,Male,27,125883,0
19198,Kelly Bell,Male,45,143201,1
19199,Madeline Green,Male,45,15269,0
19200,Catherine Morrison,Female,42,21519,0
19201,Paul Johnston,Male,34,23516,0
19202,Hannah Alexander,Male,53,57501,0
19203,Jessica Franklin,Male,43,46677,0
19204,Sheryl Nelson,Male,24,130210,1
19205,Caitlin Sparks,Female,49,19160,1
19206,Douglas Wagner,Male,29,96328,0
19207,Danny Lam,Male,33,25953,1
19208,Cindy Douglas,Male,46,138975,1
19209,Matthew Reed,Male,40,143459,1
19210,Tyler Bean,Male,26,21711,0
19211,Ricky Hogan,Male,32,50960,0
19212,Tony Kim,Female,42,63406,0
19213,Amy Price,Female,53,124215,1
19214,Vanessa Rodriguez MD,Female,49,51376,1
19215,Jonathan Leblanc,Female,48,90577,0
19216,Laura Russo,Female,43,39408,1
19217,Larry Salinas,Male,27,96670,1
19218,Douglas Roberts,Male,41,25904,0
19219,Riley Hughes,Female,29,63132,0
19220,Thomas Sandoval,Male,22,68033,1
19221,Andrew Roberts,Male,31,116667,1
19222,Howard Mcfarland,Female,48,104693,0
19223,Joseph Allen,Female,22,41227,0
19224,Ellen Phillips,Female,31,41244,1
19225,James Burke,Male,27,91523,0
19226,Daniel Roberson,Female,55,38471,1
19227,Ronald Adams,Male,21,97454,0
19228,Rebecca Delacruz,Male,20,22512,1
19229,Sara Mccoy,Male,59,34637,1
19230,Cody Evans,Male,37,106402,0
19231,Brian Ayala,Female,33,16440,1
19232,Amy Petty,Male,37,120593,1
19233,Jeremy Washington,Female,35,25986,1
19234,James Smith,Male,41,41100,0
19235,Scott Bailey,Female,37,105443,0
19236,Amanda Stevens,Male,53,83644,1
19237,Mark Cruz,Male,23,8059,0
19238,Stephen Jones,Female,59,109288,0
19239,Daniel Allen,Male,54,103868,0
19240,Kimberly Lopez,Female,53,68912,1
19241,Michelle Bush,Male,51,148168,1
19242,Bob Wilson,Male,33,10020,0
19243,Kathryn Michael,Male,57,118610,1
19244,Sarah Lawson,Male,43,121907,0
19245,Monique Olson,Male,25,62298,1
19246,Michael Graham,Male,47,28828,1
19247,Trevor Horn,Female,52,99361,0
19248,Erin Lewis,Female,36,147931,0
19249,Greg Mack,Female,40,74679,1
19250,Brian Vazquez,Female,21,127047,1
19251,Darrell Taylor,Male,26,50630,0
19252,Erik Douglas,Female,55,96864,1
19253,Emily Brown,Female,27,143799,0
19254,Adam Taylor,Female,37,40496,1
19255,Marc Smith,Female,34,139021,0
19256,Melissa Austin,Female,54,47527,0
19257,Evan Welch,Male,45,100461,1
19258,Mr. Steven Kim PhD,Female,39,35092,1
19259,Jeffrey Arnold,Male,45,82468,1
19260,Jeffrey Kim,Male,50,142668,0
19261,Jennifer Bishop,Male,58,37559,1
19262,Susan Lewis,Female,48,20322,-1
19263,Mark Patterson,Male,30,102072,0
19264,Austin Paul,Female,46,127334,1
19265,Jenna Fischer,Male,45,120840,0
19266,Yolanda Jackson,Female,41,83634,0
19267,Ashley Wilson,Female,22,19156,1
19268,Michelle Morgan,Female,49,32091,1
19269,Lisa Norris,Male,21,52163,0
19270,Billy Jennings MD,Male,39,31026,1
19271,Arthur Johnson,Female,55,149372,0
19272,Karen Dalton,Male,34,66866,1
19273,Belinda Snyder,Male,30,21157,0
19274,Vincent Smith,Male,29,29988,1
19275,Timothy Carson,Male,50,121275,0
19276,John Bell,Female,49,55191,-1
19277,Jordan Griffin,Female,30,100765,1
19278,Erica Stanley,Female,56,95771,0
19279,Jason Walker,Female,39,125493,1
19280,Hunter Medina,Male,48,73450,1
19281,Ryan Campbell,Female,32,114625,1
19282,Brandy Scott,Male,23,40850,0
19283,Barbara Nunez,Male,55,113058,1
19284,Misty Mitchell,Male,56,126144,1
19285,Jeffrey Hill,Male,34,47423,0
19286,Deanna Gordon,Male,58,55850,0
19287,Dale Caldwell,Male,32,112230,0
19288,Stephanie Roman,Male,59,98501,0
19289,Michelle Howard,Male,44,13157,1
19290,Erica Ellison,Male,47,32594,0
19291,Steven Jones,Male,55,56401,0
19292,Christopher Richards,Female,46,80353,0
19293,Shaun Bradford,Female,58,148115,0
19294,Tiffany Tran,Female,22,12317,0
19295,Melanie Martin,Female,27,97534,0
19296,Carrie Rivera,Male,38,131165,1
19297,Leslie Vaughn,Female,33,29616,0
19298,Jamie Sanchez,Male,26,113666,1
19299,Kim Alexander,Male,27,35719,1
19300,Jeffrey Jones,Male,39,139830,1
19301,David Pena,Female,25,33375,1
19302,Edward Jackson,Female,57,122272,0
19303,Jamie Perry,Male,34,31685,1
19304,Susan Wallace,Female,50,76738,1
19305,Shawn Lucas DDS,Male,54,39795,1
19306,Peter Johnson,Male,30,97811,1
19307,Ana Fernandez,Female,52,118789,1
19308,Martin Pearson,Female,39,42344,1
19309,Jennifer Rivera,Female,47,80449,1
19310,Alejandro Mckee,Male,26,88161,1
19311,Nicholas Reed,Male,20,45303,0
19312,Julie Lewis,Female,44,148054,1
19313,Richard Flores,Female,34,50260,0
19314,David Cruz,Female,47,124815,1
19315,Jonathan Smith,Male,57,65536,0
19316,Anthony Turner,Male,20,48125,1
19317,Daniel Spencer,Male,32,147115,0
19318,Jessica Wright,Male,40,9740,1
19319,Cassandra Francis,Male,54,43109,1
19320,Wesley Smith,Male,23,106302,0
19321,Amanda Miller,Female,40,80067,1
19322,Donna Kerr,Male,35,123430,0
19323,Lance Johnson,Male,30,20355,1
19324,Casey Stephens,Female,45,118841,0
19325,Mariah Fuentes,Female,21,88697,0
19326,Brianna Blair,Male,36,132860,1
19327,Joshua Jackson,Female,26,129037,0
19328,Amanda Becker,Male,26,144791,0
19329,Robert Tran,Female,54,23255,0
19330,Brandon Barnes,Male,23,91599,0
19331,Laurie Haynes,Male,47,128398,1
19332,Natalie Butler,Male,34,139307,1
19333,Tina Rhodes,Male,43,113174,1
19334,Adam Anderson,Female,21,18460,-1
19335,Christopher Murray,Female,42,15866,0
19336,William Wolfe,Male,59,148131,1
19337,Samantha Allen,Male,39,112284,1
19338,Christine Martinez,Female,35,126619,0
19339,Scott Hall,Male,23,85618,1
19340,Daniel Case,Male,48,123063,0
19341,Amy Edwards,Female,48,27200,1
19342,Kylie Smith,Male,34,8646,0
19343,Jane Davis,Female,55,140378,0
19344,Stephen Johnson,Female,55,53942,1
19345,Kayla Sims,Female,49,25668,0
19346,Gregg Williamson,Female,36,32142,0
19347,Paul Anderson,Male,59,85432,0
19348,Elizabeth Fisher,Male,49,35249,0
19349,Nicole Jones,Male,53,147934,0
19350,Ellen Williams,Female,27,56627,0
19351,Steven Howard,Male,51,140508,1
19352,Stephanie Harrison,Female,43,140833,1
19353,Shawn Hawkins,Female,56,88289,1
19354,Jaclyn Walker,Female,47,52509,0
19355,Evan Ray,Male,42,35050,0
19356,Michael Hutchinson,Male,59,143738,1
19357,Joseph Brown,Male,26,142815,0
19358,Christina Stephens,Female,49,106471,1
19359,Sarah Robinson,Male,24,120680,1
19360,Joseph Grant,Male,21,146294,0
19361,Jeremiah Kennedy,Male,41,25744,1
19362,Allison Bird,Male,24,16902,0
19363,Nathan Adams,Male,37,81535,0
19364,Megan Jones,Male,23,74626,0
19365,Julia Baldwin,Female,37,45332,0
19366,Jennifer Stone,Male,43,148318,0
19367,Colleen West DDS,Male,21,24195,0
19368,Deborah Frazier,Female,21,144102,0
19369,Eric Vasquez,Male,38,117066,1
19370,Joseph Dalton,Male,28,107758,1
19371,Cameron Mullins,Female,48,51114,1
19372,Steven Dalton,Male,27,137445,1
19373,Roberta Lyons,Male,42,73065,0
19374,Donald Burnett,Male,20,89578,1
19375,Jesus Murphy,Female,21,41095,0
19376,Jennifer Johnson,Female,20,113476,0
19377,Sarah Moore,Female,21,116599,0
19378,Sarah Bowers,Male,34,48585,0
19379,Greg Cole,Female,31,72082,1
19380,Lindsay Davis,Male,28,109182,1
19381,Cynthia West DDS,Male,54,31820,1
19382,Selena Shaw,Male,55,108281,0
19383,Nicole Brown,Female,22,91070,1
19384,Nicholas Coleman,Female,34,112697,1
19385,Emily Brown,Male,59,26544,1
19386,Bradley Mullen,Male,38,29605,0
19387,Samantha Giles,Female,58,53539,1
19388,Christine Cook,Female,34,79584,1
19389,Amanda Aguirre,Male,51,112623,0
19390,Andrew Patterson,Male,39,73063,0
19391,William Jones,Male,24,82189,1
19392,Debbie Lee,Male,45,79944,0
19393,Mary Fields,Female,57,124713,0
19394,Zachary Gilbert,Male,38,9102,1
19395,Shannon Brock,Male,59,100688,1
19396,Lori Ford,Female,45,114210,1
19397,Melanie Nelson,Female,54,144423,0
19398,Anne Richardson,Male,24,59836,1
19399,Amanda Sellers,Female,20,22520,0
19400,Charles Dodson,Female,39,31334,0
19401,Kayla Walton,Female,54,111866,1
19402,Grace Johnston,Female,45,9751,1
19403,Jose Flynn,Female,31,38225,0
19404,Shaun Smith,Male,44,99524,0
19405,Mrs. Ashley Alvarado MD,Female,34,149149,0
19406,Jeffrey Bradford,Male,52,26918,1
19407,Christopher Potter,Male,40,63401,0
19408,Caitlin Garner,Female,37,124570,1
19409,Erica Johnson,Female,45,41207,1
19410,Melissa Mclaughlin,Female,45,149697,0
19411,Terri Jackson,Male,51,37306,1
19412,Sherry Kelly,Male,42,84897,1
